,batsman,bowler,0,1,2,3,4,6,notout,balls
7657,SC Ganguly,DT Christian,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,7
7658,RV Uthappa,DT Christian,0.08333333333333333,0.6666666666666667,0.7500000000000001,0.7500000000000001,0.9166666666666667,1.0,0.9166666666666666,12
7659,M Manhas,A Mishra,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
7660,CJ Ferguson,A Mishra,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,6
7661,CJ Ferguson,I Sharma,0.4,0.6000000000000001,0.8,0.8,1.0,1.0,1.0,5
7662,CJ Ferguson,PP Ojha,0.6363636363636364,0.8181818181818182,0.9090909090909092,0.9090909090909092,1.0,1.0,1.0,11
7663,CJ Ferguson,JP Duminy,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7664,MR Marsh,JP Duminy,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
7665,Yuvraj Singh,JP Duminy,0.625,0.9583333333333333,0.9583333333333333,0.9583333333333333,0.9999999999999999,0.9999999999999999,0.9166666666666666,24
7666,MR Marsh,DT Christian,0.6666666666666666,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,9
7667,Yuvraj Singh,DW Steyn,0.39130434782608703,0.8260869565217392,0.9565217391304349,0.9565217391304349,1.0000000000000002,1.0000000000000002,0.9565217391304348,23
7668,MR Marsh,DW Steyn,0.2727272727272727,0.8181818181818181,0.8181818181818181,0.8181818181818181,1.0,1.0,0.9090909090909091,11
7669,WD Parnell,DT Christian,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7670,MR Marsh,A Mishra,0.29411764705882354,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,1.0,1.0,17
7671,WD Parnell,A Mishra,0.375,0.875,1.0,1.0,1.0,1.0,1.0,8
7672,WD Parnell,PP Ojha,0.4444444444444444,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,9
7673,MR Marsh,PP Ojha,0.375,0.625,0.875,0.875,0.875,1.0,0.875,8
7674,WD Parnell,DW Steyn,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
7675,B Kumar,PP Ojha,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
7676,S Sohal,B Kumar,0.5,0.75,1.0,1.0,1.0,1.0,1.0,4
7677,S Dhawan,B Kumar,0.4736842105263158,0.8947368421052632,0.9473684210526316,0.9473684210526316,1.0,1.0,0.9473684210526316,19
7678,S Dhawan,WD Parnell,0.4814814814814815,0.7037037037037037,0.7407407407407407,0.7407407407407407,0.9259259259259259,1.0,1.0,27
7679,S Sohal,WD Parnell,0.625,0.875,0.875,0.875,1.0,1.0,1.0,8
7680,S Dhawan,R Sharma,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,1.0,6
7681,S Sohal,R Sharma,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.8333333333333334,6
7682,S Sohal,MR Marsh,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888,9
7683,S Dhawan,MR Marsh,0.25,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,12
7684,S Dhawan,Yuvraj Singh,0.6,1.0,1.0,1.0,1.0,1.0,0.6,5
7685,S Sohal,Yuvraj Singh,0.5,1.0,1.0,1.0,1.0,1.0,1.0,6
7686,KC Sangakkara,Yuvraj Singh,0.2,0.8,1.0,1.0,1.0,1.0,1.0,5
7687,JP Duminy,R Sharma,0.3478260869565217,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,23
7688,JP Duminy,M Manhas,0.3333333333333333,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,9
7689,KC Sangakkara,M Manhas,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,9
7690,JP Duminy,MR Marsh,0.125,1.0,1.0,1.0,1.0,1.0,0.875,8
7691,KC Sangakkara,MR Marsh,0.5,0.7727272727272727,0.7727272727272727,0.7727272727272727,1.0,1.0,1.0,22
7692,DT Christian,R Sharma,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
7693,DT Christian,Yuvraj Singh,0.42857142857142855,0.7857142857142857,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9285714285714286,14
7694,JP Duminy,Yuvraj Singh,0.1724137931034483,0.8275862068965517,0.8620689655172413,0.8620689655172413,0.9310344827586207,1.0,1.0,29
7695,JP Duminy,WD Parnell,0.2222222222222222,0.8888888888888888,1.0,1.0,1.0,1.0,0.8888888888888888,9
7696,DT Christian,WD Parnell,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7697,B Chipli,WD Parnell,0.3636363636363637,0.7272727272727274,0.8181818181818183,0.8181818181818183,0.9090909090909093,1.0000000000000002,1.0,11
7698,B Chipli,Yuvraj Singh,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,6
7699,JJ Roy,Bipul Sharma,0.3333333333333333,0.6666666666666666,0.7777777777777777,0.7777777777777777,0.9999999999999999,0.9999999999999999,1.0,9
7700,BB McCullum,Bipul Sharma,0.4375,0.875,0.9375,0.9375,1.0,1.0,0.8125,16
7701,JJ Roy,B Kumar,0.42857142857142855,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.9999999999999999,0.9999999999999999,0.8571428571428572,7
7702,JJ Roy,A Nehra,0.25,0.75,0.75,0.75,1.0,1.0,1.0,4
7703,JJ Roy,Rashid Khan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7704,BB McCullum,Rashid Khan,0.75,0.75,1.0,1.0,1.0,1.0,0.75,4
7705,KD Karthik,Bipul Sharma,0.375,0.8125,0.8125,0.8125,0.9375,1.0,1.0,16
7706,DR Smith,Bipul Sharma,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,6
7707,KD Karthik,BCJ Cutting,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,1.0,11
7708,DR Smith,BCJ Cutting,0.3,0.8,0.8,0.8,1.0,1.0,0.9,10
7709,KD Karthik,MC Henriques,0.42105263157894735,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,0.9473684210526316,19
7710,DR Smith,A Nehra,0.4,0.8,0.8,0.8,0.9,1.0,0.9,10
7711,DS Kulkarni,A Nehra,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
7712,P Kumar,A Nehra,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7713,Basil Thampi,A Nehra,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7714,P Kumar,BCJ Cutting,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7715,Basil Thampi,BCJ Cutting,0.0,0.25,0.75,0.75,0.75,1.0,1.0,4
7716,Basil Thampi,B Kumar,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,3
7717,DA Warner,SK Raina,0.3888888888888889,0.75,0.8333333333333334,0.8333333333333334,0.9166666666666667,1.0,0.9722222222222222,36
7718,DA Warner,Tejas Baroka,0.4,0.6666666666666667,0.7333333333333334,0.7333333333333334,0.8666666666666667,1.0,1.0,15
7719,MC Henriques,Tejas Baroka,0.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,6
7720,DA Warner,S Kaushik,0.07142857142857142,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.9285714285714285,0.9999999999999999,1.0,14
7721,DA Warner,Basil Thampi,0.3636363636363637,0.6363636363636365,0.7272727272727274,0.7272727272727274,1.0,1.0,1.0,11
7722,MC Henriques,Basil Thampi,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
7723,G Gambhir,DP Vijaykumar,0.4,0.7,0.7999999999999999,0.8999999999999999,0.9999999999999999,0.9999999999999999,1.0,10
7724,V Sehwag,DP Vijaykumar,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2
7725,G Gambhir,RP Singh,0.4411764705882353,0.676470588235294,0.7647058823529411,0.7647058823529411,0.9117647058823528,0.9999999999999999,0.9411764705882353,34
7726,S Dhawan,DP Vijaykumar,0.4444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,9
7727,G Gambhir,PM Sarvesh Kumar,0.35714285714285715,0.7142857142857143,0.7857142857142857,0.7857142857142857,1.0,1.0,1.0,14
7728,S Dhawan,PM Sarvesh Kumar,0.2,1.0,1.0,1.0,1.0,1.0,1.0,5
7729,G Gambhir,SB Styris,0.3333333333333333,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,12
7730,S Dhawan,SB Styris,0.15384615384615385,0.6923076923076923,0.8461538461538461,0.8461538461538461,1.0,1.0,1.0,13
7731,G Gambhir,Y Venugopal Rao,0.0,0.6,0.8,0.8,1.0,1.0,1.0,5
7732,G Gambhir,Shahid Afridi,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
7733,S Dhawan,Shahid Afridi,0.3,0.6,0.8,0.8,1.0,1.0,1.0,10
7734,MF Maharoof,PP Ojha,0.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.8333333333333334,6
7735,MF Maharoof,RP Singh,0.2,0.4,0.8,0.8,0.8,1.0,1.0,5
7736,TM Dilshan,DP Vijaykumar,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
7737,MK Tiwary,RP Singh,0.5,0.8125,0.8125,0.8125,1.0,1.0,0.9375,16
7738,AC Gilchrist,GD McGrath,0.7142857142857143,0.8571428571428572,0.8571428571428572,0.8571428571428572,1.0,1.0,0.8571428571428572,7
7739,Shahid Afridi,GD McGrath,0.4,0.4,0.4,0.4,0.8,0.8,1.0,5
7740,Shahid Afridi,Mohammad Asif,0.0,0.5,0.5,0.5,0.75,1.0,1.0,4
7741,AC Gilchrist,Mohammad Asif,0.5833333333333334,0.6666666666666667,0.7500000000000001,0.7500000000000001,0.9166666666666667,1.0,0.9166666666666666,12
7742,HH Gibbs,GD McGrath,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,1.0,9
7743,HH Gibbs,Mohammad Asif,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
7744,HH Gibbs,MF Maharoof,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7745,Shahid Afridi,MF Maharoof,0.5,0.9,0.9,0.9,0.9,1.0,1.0,10
7746,Shahid Afridi,A Mishra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7747,HH Gibbs,A Mishra,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,12
7748,SB Styris,A Mishra,0.3333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,6
7749,SB Styris,R Bhatia,0.5,0.875,1.0,1.0,1.0,1.0,1.0,8
7750,RG Sharma,MF Maharoof,0.21428571428571427,0.5,0.6428571428571428,0.6428571428571428,0.8571428571428571,1.0,0.9285714285714286,14
7751,SB Styris,MF Maharoof,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.8571428571428572,7
7752,Y Venugopal Rao,MF Maharoof,0.42857142857142855,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.857142857142857,0.9999999999999998,0.9285714285714286,14
7753,Y Venugopal Rao,R Bhatia,0.5,1.0,1.0,1.0,1.0,1.0,1.0,8
7754,Y Venugopal Rao,Mohammad Asif,0.2857142857142857,0.7142857142857142,0.857142857142857,0.857142857142857,0.9999999999999998,0.9999999999999998,1.0,7
7755,SB Styris,Mohammad Asif,0.0,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.9999999999999999,0.9999999999999999,1.0,7
7756,DB Ravi Teja,GD McGrath,0.0,0.75,0.75,0.75,0.75,1.0,1.0,4
7757,Y Venugopal Rao,GD McGrath,0.6875,0.75,0.875,0.875,1.0,1.0,0.9375,16
7758,RP Singh,GD McGrath,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7759,DB Ravi Teja,A Mishra,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
7760,PP Ojha,A Mishra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7761,RP Singh,A Mishra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7762,PM Sarvesh Kumar,A Mishra,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
7763,DP Vijaykumar,A Mishra,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7764,AM Rahane,CR Woakes,0.2857142857142857,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.857142857142857,0.9999999999999998,1.0,7
7765,AM Rahane,C de Grandhomme,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,6
7766,RA Tripathi,C de Grandhomme,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7767,RA Tripathi,PP Chawla,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
7768,SPD Smith,C de Grandhomme,0.25,0.5,0.75,0.75,1.0,1.0,1.0,4
7769,AM Rahane,Kuldeep Yadav,0.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
7770,SPD Smith,Kuldeep Yadav,0.25,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,12
7771,MK Tiwary,Kuldeep Yadav,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
7772,SP Narine,SN Thakur,0.4,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,5
7773,G Gambhir,SN Thakur,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
7774,SP Narine,Washington Sundar,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
7775,RV Uthappa,Washington Sundar,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,6
7776,RV Uthappa,SN Thakur,0.5454545454545454,0.8181818181818181,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,11
7777,G Gambhir,Imran Tahir,0.18181818181818185,0.8181818181818182,0.9090909090909092,0.9090909090909092,0.9545454545454546,1.0,0.9545454545454546,22
7778,RV Uthappa,JD Unadkat,0.29411764705882354,0.8235294117647058,0.8235294117647058,0.8235294117647058,1.0,1.0,0.8823529411764706,17
7779,G Gambhir,RA Tripathi,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
7780,RV Uthappa,RA Tripathi,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
7781,DM Bravo,DT Christian,0.5,1.0,1.0,1.0,1.0,1.0,1.0,4
7782,DM Bravo,SN Thakur,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7783,V Kohli,Sandeep Sharma,0.3870967741935484,0.5806451612903225,0.6774193548387096,0.6774193548387096,0.967741935483871,1.0,0.8387096774193549,31
7784,KL Rahul,Sandeep Sharma,0.14285714285714285,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.9999999999999999,0.9999999999999999,1.0,7
7785,V Kohli,Anureet Singh,0.3125,0.6875,0.75,0.75,0.9375,1.0,0.9375,16
7786,KL Rahul,Anureet Singh,0.2727272727272727,0.7272727272727272,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,11
7787,KL Rahul,MM Sharma,0.4736842105263158,0.736842105263158,0.7894736842105263,0.7894736842105263,1.0,1.0,0.9473684210526316,19
7788,V Kohli,MP Stoinis,0.4,0.8,1.0,1.0,1.0,1.0,1.0,5
7789,KL Rahul,MP Stoinis,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.8571428571428571,1.0,1.0,7
7790,KL Rahul,AR Patel,0.5,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,1.0,0.9166666666666666,12
7791,V Kohli,AR Patel,0.4444444444444444,0.7777777777777777,0.8333333333333333,0.8333333333333333,0.9444444444444444,1.0,1.0,18
7792,KL Rahul,KC Cariappa,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
7793,V Kohli,KC Cariappa,0.375,0.5625,0.5625,0.5625,0.625,1.0,0.9375,16
7794,AB de Villiers,KC Cariappa,0.09090909090909093,0.6363636363636364,0.7272727272727273,0.7272727272727273,0.9090909090909092,1.0,0.9090909090909091,11
7795,SR Watson,KC Cariappa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7796,AB de Villiers,AR Patel,0.3235294117647059,0.7941176470588235,0.8823529411764706,0.8823529411764706,0.9705882352941176,1.0,0.9705882352941176,34
7797,Sachin Baby,AR Patel,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,7
7798,AB de Villiers,Anureet Singh,0.3333333333333333,0.7777777777777777,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,9
7799,Sachin Baby,Anureet Singh,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
7800,Sachin Baby,KC Cariappa,0.2857142857142857,0.7142857142857142,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,7
7801,Sachin Baby,MP Stoinis,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,3
7802,AB de Villiers,MP Stoinis,0.2,0.7333333333333334,0.8,0.8,0.8666666666666667,1.0,1.0,15
7803,AB de Villiers,Sandeep Sharma,0.2727272727272727,0.606060606060606,0.6666666666666666,0.6666666666666666,0.8484848484848485,1.0,0.9393939393939393,33
7804,Sachin Baby,Sandeep Sharma,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,3
7805,Sachin Baby,MM Sharma,0.5,0.75,1.0,1.0,1.0,1.0,1.0,8
7806,AB de Villiers,MM Sharma,0.3125,0.4375,0.625,0.625,0.75,1.0,0.9375,16
7807,TM Head,Sandeep Sharma,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428572,7
7808,TM Head,MM Sharma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7809,HM Amla,STR Binny,0.25,1.0,1.0,1.0,1.0,1.0,1.0,8
7810,HM Amla,YS Chahal,0.3636363636363637,0.7727272727272728,0.8181818181818182,0.8181818181818182,0.9090909090909092,1.0,1.0,22
7811,M Vijay,YS Chahal,0.4,0.7,0.7999999999999999,0.7999999999999999,1.0,1.0,0.9,10
7812,HM Amla,CJ Jordan,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3
7813,M Vijay,CJ Jordan,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0,9
7814,HM Amla,SR Watson,0.2857142857142857,0.7142857142857142,0.857142857142857,0.857142857142857,0.9999999999999998,0.9999999999999998,0.8571428571428572,7
7815,WP Saha,SR Watson,0.2222222222222222,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,9
7816,WP Saha,VR Aaron,0.3333333333333333,0.7777777777777777,0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,9
7817,WP Saha,Iqbal Abdulla,0.2,0.8,1.0,1.0,1.0,1.0,1.0,5
7818,M Vijay,Iqbal Abdulla,0.4571428571428571,0.6857142857142856,0.8285714285714285,0.8285714285714285,1.0,1.0,0.9428571428571428,35
7819,WP Saha,YS Chahal,0.3809523809523809,0.8095238095238094,0.857142857142857,0.857142857142857,0.9999999999999998,0.9999999999999998,0.9523809523809523,21
7820,DA Miller,YS Chahal,0.3043478260869565,0.7826086956521738,0.826086956521739,0.826086956521739,0.8695652173913042,0.9999999999999999,0.8695652173913043,23
7821,MP Stoinis,SR Watson,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,7
7822,MP Stoinis,CJ Jordan,0.2,0.4,0.7,0.7,0.8999999999999999,0.9999999999999999,1.0,10
7823,MP Stoinis,Iqbal Abdulla,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2
7824,MP Stoinis,VR Aaron,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7825,MP Stoinis,YS Chahal,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7826,F Behardien,CJ Jordan,0.0,0.75,0.75,0.75,1.0,1.0,1.0,4
7827,F Behardien,SR Watson,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
7828,Q de Kock,BW Hilfenhaus,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,1.0,1.0,1.0,13
7829,M Vijay,IC Pandey,0.52,0.8,0.8400000000000001,0.8400000000000001,0.9600000000000001,1.0,1.0,25
7830,Q de Kock,IC Pandey,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,1.0,0.8888888888888888,9
7831,M Vijay,MM Sharma,0.5,0.75,0.875,0.875,1.0,1.0,0.875,8
7832,M Vijay,RA Jadeja,0.3157894736842105,0.8947368421052632,0.9473684210526316,0.9473684210526316,1.0,1.0,0.8947368421052632,19
7833,KD Karthik,DR Smith,0.2777777777777778,0.6666666666666667,0.7777777777777779,0.7777777777777779,1.0,1.0,1.0,18
7834,KD Karthik,BW Hilfenhaus,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.7142857142857142,0.857142857142857,0.9999999999999998,0.8571428571428572,7
7835,M Vijay,BW Hilfenhaus,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,3
7836,KM Jadhav,RA Jadeja,0.2,0.72,0.7999999999999999,0.7999999999999999,0.96,1.0,0.96,25
7837,KM Jadhav,MM Sharma,0.5333333333333333,0.8,0.8,0.8,0.8666666666666667,1.0,0.8666666666666667,15
7838,JP Duminy,MM Sharma,0.06666666666666668,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,15
7839,KM Jadhav,BW Hilfenhaus,0.6,0.8,0.8,0.8,1.0,1.0,1.0,5
7840,JP Duminy,BW Hilfenhaus,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
7841,DR Smith,Mohammed Shami,0.3636363636363637,0.6363636363636365,0.6818181818181819,0.6818181818181819,0.9090909090909092,1.0,1.0,22
7842,BB McCullum,Mohammed Shami,0.625,0.625,0.75,0.75,1.0,1.0,1.0,8
7843,DR Smith,WD Parnell,0.7777777777777778,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,9
7844,BB McCullum,WD Parnell,0.5789473684210527,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.9473684210526315,1.0,0.9473684210526316,19
7845,BB McCullum,LR Shukla,0.625,0.875,0.875,0.875,1.0,1.0,0.875,8
7846,DR Smith,LR Shukla,0.4444444444444444,0.7777777777777777,0.7777777777777777,0.7777777777777777,0.8888888888888888,1.0,1.0,9
7847,SK Raina,JD Unadkat,0.3333333333333333,0.7333333333333334,0.8666666666666667,0.8666666666666667,1.0,1.0,1.0,15
7848,SK Raina,WD Parnell,0.0,0.5,0.5,0.5,0.8333333333333333,0.9999999999999999,1.0,6
7849,MS Dhoni,WD Parnell,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7850,MS Dhoni,JD Unadkat,0.16666666666666666,0.3333333333333333,0.5833333333333333,0.5833333333333333,0.8333333333333333,0.9999999999999999,0.9166666666666666,12
7851,B Chipli,MM Patel,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,6
7852,B Chipli,Harbhajan Singh,0.6,1.0,1.0,1.0,1.0,1.0,1.0,5
7853,DT Christian,PP Ojha,0.3333333333333333,0.8333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,12
7854,KC Sangakkara,PP Ojha,0.35294117647058826,0.8235294117647058,0.8235294117647058,0.8235294117647058,1.0,1.0,1.0,17
7855,CL White,MM Patel,0.4166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,1.0,0.9166666666666666,12
7856,CL White,PP Ojha,0.2307692307692308,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,13
7857,CL White,Harbhajan Singh,0.25,0.75,0.75,0.75,0.75,1.0,1.0,4
7858,DW Steyn,KA Pollard,0.3333333333333333,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,0.8333333333333334,6
7859,Ankit Sharma,KA Pollard,0.5,1.0,1.0,1.0,1.0,1.0,0.5,2
7860,TL Suman,Ankit Sharma,0.8,1.0,1.0,1.0,1.0,1.0,1.0,5
7861,RE Levi,Ankit Sharma,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2
7862,TL Suman,DW Steyn,0.42105263157894735,0.7894736842105263,0.8421052631578947,0.8421052631578947,1.0,1.0,0.8947368421052632,19
7863,AT Rayudu,Anand Rajan,0.5,1.0,1.0,1.0,1.0,1.0,1.0,6
7864,RG Sharma,Anand Rajan,0.5,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
7865,AT Rayudu,CL White,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
7866,RG Sharma,CL White,0.0,0.8,0.8,0.8,1.0,1.0,1.0,5
7867,KA Pollard,CL White,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,3
7868,KA Pollard,DT Christian,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7869,RV Uthappa,IK Pathan,0.6590909090909091,0.8409090909090909,0.9090909090909092,0.9090909090909092,1.0,1.0,0.9318181818181819,44
7870,JD Ryder,S Nadeem,0.2352941176470588,0.7058823529411764,0.8235294117647058,0.8235294117647058,0.8823529411764706,1.0,0.9411764705882353,17
7871,RV Uthappa,S Nadeem,0.21875,0.8125,0.875,0.875,1.0,1.0,0.96875,32
7872,JD Ryder,IK Pathan,0.52,0.72,0.7999999999999999,0.84,0.96,1.0,0.92,25
7873,JD Ryder,M Morkel,0.16666666666666666,0.5833333333333334,0.6666666666666667,0.6666666666666667,0.9166666666666667,1.0,0.9166666666666666,12
7874,RV Uthappa,M Morkel,0.4,0.6857142857142857,0.8,0.8285714285714286,1.0,1.0,0.9714285714285714,35
7875,SC Ganguly,M Morkel,0.42857142857142855,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.7142857142857143,7
7876,SC Ganguly,UT Yadav,0.75,1.0,1.0,1.0,1.0,1.0,1.0,8
7877,JD Ryder,UT Yadav,0.3333333333333333,0.5555555555555556,0.6111111111111112,0.6111111111111112,0.8333333333333334,1.0,1.0,18
7878,SC Ganguly,KP Pietersen,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,9
7879,JD Ryder,KP Pietersen,0.16666666666666666,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.9999999999999999,0.9999999999999999,1.0,6
7880,JD Ryder,V Sehwag,0.5,0.75,0.75,0.75,1.0,1.0,1.0,4
7881,SC Ganguly,V Sehwag,0.5,0.5,0.5,0.5,1.0,1.0,1.0,2
7882,SC Ganguly,S Nadeem,0.5,0.7,0.7999999999999999,0.7999999999999999,1.0,1.0,1.0,10
7883,JD Ryder,Y Nagar,0.25,1.0,1.0,1.0,1.0,1.0,1.0,4
7884,SC Ganguly,Y Nagar,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,3
7885,SPD Smith,M Morkel,0.0,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.9999999999999999,0.9999999999999999,1.0,7
7886,AD Mathews,M Morkel,0.0,0.5714285714285714,0.7142857142857142,0.7142857142857142,0.857142857142857,0.9999999999999998,1.0,7
